# x y z
-2.222222222222223209e-01 -2.222222222222223209e-01 -2.222222222222223209e-01
-1.111111111111116045e-01 -1.111111111111116045e-01 -1.111111111111116045e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.111111111111107164e-01 1.111111111111107164e-01 1.111111111111107164e-01
2.222222222222223209e-01 2.222222222222223209e-01 2.222222222222223209e-01
3.333333333333330373e-01 3.333333333333330373e-01 3.333333333333330373e-01
4.444444444444437536e-01 4.444444444444437536e-01 4.444444444444437536e-01
5.555555555555553582e-01 5.555555555555553582e-01 5.555555555555553582e-01
6.666666666666660745e-01 6.666666666666660745e-01 6.666666666666660745e-01
7.777777777777776791e-01 7.777777777777776791e-01 7.777777777777776791e-01
8.888888888888883955e-01 8.888888888888883955e-01 8.888888888888883955e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.111111111111110716e+00 1.111111111111110716e+00 1.111111111111110716e+00
1.222222222222221433e+00 1.222222222222221433e+00 1.222222222222221433e+00
1.333333333333333037e+00 1.333333333333333037e+00 1.333333333333333037e+00
1.444444444444443754e+00 1.444444444444443754e+00 1.444444444444443754e+00
1.555555555555555358e+00 1.555555555555555358e+00 1.555555555555555358e+00
1.666666666666666075e+00 1.666666666666666075e+00 1.666666666666666075e+00
1.777777777777777679e+00 1.777777777777777679e+00 1.777777777777777679e+00
1.888888888888888395e+00 1.888888888888888395e+00 1.888888888888888395e+00
2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00
2.111111111111110716e+00 2.111111111111110716e+00 2.111111111111110716e+00
2.222222222222221433e+00 2.222222222222221433e+00 2.222222222222221433e+00
2.333333333333333037e+00 2.333333333333333037e+00 2.333333333333333037e+00
2.444444444444443754e+00 2.444444444444443754e+00 2.444444444444443754e+00
2.555555555555555358e+00 2.555555555555555358e+00 2.555555555555555358e+00
2.666666666666666075e+00 2.666666666666666075e+00 2.666666666666666075e+00
2.777777777777777679e+00 2.777777777777777679e+00 2.777777777777777679e+00
2.888888888888888395e+00 2.888888888888888395e+00 2.888888888888888395e+00
3.000000000000000000e+00 3.000000000000000000e+00 3.000000000000000000e+00
3.111111111111110716e+00 3.111111111111110716e+00 3.111111111111110716e+00
3.222222222222221433e+00 3.222222222222221433e+00 3.222222222222221433e+00
3.333333333333332149e+00 3.333333333333332149e+00 3.333333333333332149e+00
3.444444444444444642e+00 3.444444444444444642e+00 3.444444444444444642e+00
3.555555555555555358e+00 3.555555555555555358e+00 3.555555555555555358e+00
3.666666666666666075e+00 3.666666666666666075e+00 3.666666666666666075e+00
3.777777777777776791e+00 3.777777777777776791e+00 3.777777777777776791e+00
3.888888888888889284e+00 3.888888888888889284e+00 3.888888888888889284e+00
4.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+00
4.111111111111110716e+00 4.111111111111110716e+00 4.111111111111110716e+00
4.222222222222221433e+00 4.222222222222221433e+00 4.222222222222221433e+00
4.333333333333332149e+00 4.333333333333332149e+00 4.333333333333332149e+00
4.444444444444444642e+00 4.444444444444444642e+00 4.444444444444444642e+00
4.555555555555555358e+00 4.555555555555555358e+00 4.555555555555555358e+00
4.666666666666666075e+00 4.666666666666666075e+00 4.666666666666666075e+00
4.777777777777776791e+00 4.777777777777776791e+00 4.777777777777776791e+00
4.888888888888887507e+00 4.888888888888887507e+00 4.888888888888887507e+00
5.000000000000000000e+00 5.000000000000000000e+00 5.000000000000000000e+00
